filename, Apple, Banana, Carrot, Orange
OIP-iwVIb2lKeSmo3atpYu5tYAHaFj_jpg.rf.6eace56ce95f34efd6084bd4cf9640b3.jpg, 0, 0, 0, 1
apple-1868638_640-e1482509309676_jpg.rf.6e9bbaf2494f2138460f1e487023a495.jpg, 1, 0, 0, 0
0ab526def5a0ab861b7bf8fec336e621_t_jpeg.rf.706ad69338ec04e2c189bc4cdbb2b03a.jpg, 0, 0, 0, 1
614ddad4ddde992dd15e77a3da33624f_jpg.rf.6fe0cdf20d5e0f0e8dc3b5bbbb15c685.jpg, 0, 1, 0, 0
OIP-CL8wR7rWkt133vOTVQr3tQHaFj_jpg.rf.731e33440758e7e42db828e816fc2052.jpg, 0, 1, 0, 0
OIP-rUQ6muJnn8IVckWpGDznDgHaE7_jpg.rf.71f24b3c204d96fa7f26cdeaf78849d8.jpg, 0, 0, 0, 1
OIP-iHayOYDGc72m8uLS7NY2NAHaFP_jpg.rf.73ac83e345cea984520e6a17a5411936.jpg, 0, 0, 0, 1
OIP-CL2t5YzUwfbzIJ352GthiwHaFP_jpg.rf.72e90cbf144bc1e21ccb4811037073a8.jpg, 0, 0, 0, 1
dsc_1364_jpg.rf.6f8a3edf44544655397b341e1b9b8382.jpg, 1, 0, 0, 0
200422592-001_jpg.rf.719825d4b380d7b837ad460a6b1a2fba.jpg, 0, 1, 0, 0
16014574470_03bd46af01_jpg.rf.73913c454bf664ae9d35bb887e996b6e.jpg, 0, 1, 0, 0
Decorative-Fake-Vegetable-Artificial-Carrot-18cm-Long_jpg.rf.6e8371524d6a43b8508ee870c8038ced.jpg, 0, 0, 1, 0
OIP-opEoZhA3BY01yDZZcrNPbgHaEj_jpg.rf.74583d9ed3bcc8049bbb125ddc890848.jpg, 0, 0, 1, 0
los-platanos-de-piel-comestible-que-vienen-de-japon_jpg.rf.73e4abce5ef71c58ac161467891e00e0.jpg, 0, 1, 0, 0
high-quality-Orange-wallpaper_jpg.rf.759f5ccb7f253843a143d089de742173.jpg, 0, 0, 0, 1
Image_69_jpg.rf.74b402379b296ff36fe2d39147fcd7c7.jpg, 0, 1, 0, 0
image3_jpeg.rf.75d1b15290af9457c7a44d9f7461b9da.jpg, 0, 0, 0, 1
img_10481_jpg.rf.707bbfc38d1fe953138fd963eb07bcfb.jpg, 1, 0, 0, 0
OIP-4ynpKEXGzXR_4yjtaC8W9gHaEK_jpg.rf.768b1472c8d4dc5b8ae01a55e2053aeb.jpg, 0, 1, 0, 0
0d46a4cfd5fbade76b82aa5d07e70e9c_jpg.rf.746b8b0a5182a0cb5cb1bcc4771aa1ee.jpg, 1, 0, 0, 0
OIP--PFkvzXO0eLY74UBYjgF3gHaFj_jpg.rf.760ff74f0e380505ac9cce1515328fe6.jpg, 0, 0, 0, 1
021d8c94fb2d2afe_jpg.rf.7538ca311e4c31351661df573e0be878.jpg, 1, 0, 0, 0
OIP-RjEe-21EsLIUZGMIS-8gUwAAAA_jpg.rf.766a6ba1171d7d9325e04f6148aaae34.jpg, 0, 0, 0, 1
carrot-isolated-white-background-top-view-vegetable-89793518_jpg.rf.74b64d92bb81d51c5f5b5103c7d334e7.jpg, 0, 0, 1, 0
OIP-fdJN695EAOJd6vGUpnCKXAAAAA_jpg.rf.73dd5a3a7bb427be8df7c0257b63dd72.jpg, 0, 0, 0, 1
aid1293237-v4-728px-Eat-More-Selenium-Step-1_jpg.rf.752e5e051a8404d348996acb22e712af.jpg, 0, 1, 0, 0
OIP-A1JjNu8jIRxaTJHbD_EtFwHaIJ_jpg.rf.768dedd0032037bb8ac61ae281fe73b4.jpg, 1, 0, 0, 0
banana6_jpg.rf.72932c245afe71afc1cad4254d647212.jpg, 0, 1, 0, 0
e3c0fb856bced812_jpg.rf.765b1161184770e88889ff4cb64ae6c6.jpg, 0, 1, 0, 0
OIP-KowYExI9zO07ds6GlFO3FwAAAA_jpg.rf.01d85db71a8d7beb003a970cb1b6e31e.jpg, 0, 0, 0, 1
1af39790f0957012_jpg.rf.00d5dcccf55c01b90bb23537667814d5.jpg, 0, 0, 0, 1
banana-3d-model-max-bip-obj-mtl-fbx-tbscene-tbmat_jpg.rf.02a2d3d861e3ec6239101a11e761d879.jpg, 0, 1, 0, 0
441964c262497acb6ce61f421735a66e_jpg.rf.025d9a2982e868dc866d94d09911db01.jpg, 0, 0, 0, 1
OIP-hagR4Z9NGU4JKnwTV1OnBgHaGP_jpg.rf.018c8e778a0466003d32c7bd27d1e7ed.jpg, 0, 1, 0, 0
70b0594653458b3e_jpg.rf.02a07519689a1e1b7ab968d201e3bbeb.jpg, 0, 0, 0, 1
OIP-dnwB8T0lQrB4MzuKYQfiNQHaE8_jpg.rf.03224e3eff9948e29df81f5a65094fab.jpg, 0, 0, 1, 0
single-fresh-organic-garden-carrot-isolated-white-background-157033893_jpg.rf.021c58e3517281ea976bd17292f77b64.jpg, 0, 0, 1, 0
OIP-1VCHox4SptBuGy1mq5f3mgHaJ4_jpg.rf.0417a6dfc5751595fff6c43d6addb38e.jpg, 0, 1, 0, 0
OIP-zc4hj_Vud2drNBsn5y3pJwHaE7_jpg.rf.03e7c17b4166dcd71a8540f17731fb28.jpg, 0, 1, 0, 0
OIP-YMEA_Bnm9hFCs1FL3dpxpgHaED_jpg.rf.04ff68f13ed2b3d29c9606b925152aee.jpg, 0, 1, 0, 0
oil1_jpg.rf.02aeacb6cd64be43f7b0403f76ced515.jpg, 1, 0, 0, 0
33cef74a98388cc7738dc236820482c2_jpg.rf.03473ae83aaf00900347b032f3a573bd.jpg, 0, 1, 0, 0
0ea08a0392e85dc3_jpg.rf.029ae30102f5caf0922c9dd5b2f198eb.jpg, 0, 0, 0, 1
image3_jpeg.rf.038756d6591dd6bcf24006da2008a4cc.jpg, 1, 0, 0, 0
imagescau2rdd1_jpg.rf.00675097a5f516a870542bb3d370e948.jpg, 0, 0, 0, 1
IMG_5260-1038x576_jpg.rf.048f95e1aaa55a0d93add752a826ac1b.jpg, 0, 0, 0, 1
OIP-ZE3Gf9RR3HAYh-I7_M6l9AHaFY_jpg.rf.045ed4d9b455e548dc553f617144d000.jpg, 0, 1, 0, 0
Carota_jpg.rf.0509cbb8ff334f12a50bad9386d18142.jpg, 0, 0, 1, 0
Image_32_jpg.rf.064480394b426b3946337f06e681ebee.jpg, 1, 0, 0, 0
OIP-cNhWfMhZwjL69DQ4baOlGwHaE7_jpg.rf.04223d46aac7efd21053fc902a3a4bb7.jpg, 0, 0, 0, 1
apple_large_jpg.rf.04ed11fcecf9b36c5f6c8ad8430a1799.jpg, 1, 0, 0, 0
58926210_1273626323_021apelsin0_jpg.rf.06c3147390ee5fbdf010089cc883cdf7.jpg, 0, 0, 0, 1
1187_jpg.rf.0578e83330d37c784b640de7b256e327.jpg, 0, 1, 0, 0
399b247e8092b0d9_jpg.rf.084b1fedb0d1853239998a456f086a5e.jpg, 1, 0, 0, 0
f88174133fa40e77_jpg.rf.0766048b4eb7ddeb20c52e4cde04c79f.jpg, 0, 1, 0, 0
72f2cf398a7f6a2f6bf07d13837b7488_jpg.rf.08bf0118a2c218539de9936ce4d8daeb.jpg, 0, 0, 0, 1
duchesses-favourite_jpg.rf.056d6612e69ca31ca2d7ceb4bd9f351e.jpg, 1, 0, 0, 0
14804607604913_jpeg.rf.05749441952a7b892ab2431331467454.jpg, 0, 1, 0, 0
OIP-Xa1UwSR_UrlLzM3akL1_vwHaHX_jpg.rf.0a2fb19c39b4f9aa2c75683d99efa80f.jpg, 0, 1, 0, 0
uZU0EpW_png.rf.06da2ccebab05d076173d3dcae13e655.jpg, 0, 1, 0, 0
137086dd395a56e4_jpg.rf.07b1901bc49d91b6ba41b1a2999ecc23.jpg, 1, 1, 0, 0
how-much-protein-is-in-a-banana-1020x428_jpg.rf.09b480a2fdf28e362125895f8d4705cb.jpg, 0, 1, 0, 0
OIP-5hxaqco_PySx6GHNDN6hIwHaE5_jpg.rf.0a223812484f324bc762595679290c91.jpg, 1, 0, 0, 0
Apple-Lady-in-Red_jpg.rf.0a54bd05625fcad0ccf3a4dec5f749e6.jpg, 1, 0, 0, 0
blogger-image--1660099163_jpg.rf.07cc665a03a13c244c4ef370dcbf46b7.jpg, 0, 1, 0, 0
4487332992_affa7ce4c1_b_jpg.rf.09095565573ac16d21e76c8dc06f2d19.jpg, 0, 0, 0, 1
photorealistic-carrot-3d-scan-3d-model-obj-fbx-c4d_jpg.rf.093339ee2fc182e3b4d136080419f6c3.jpg, 0, 0, 1, 0
red2Bdelicious2Bapple_jpg.rf.0aa9687632ca7ad0237911e270cf8a8a.jpg, 1, 0, 0, 0
OIP-mSNimpslFHgohwFnlwnYfAHaEK_jpg.rf.085a502837fe64286116a34fadb09af8.jpg, 0, 0, 1, 0
Red_Chief_Apple_03_Thumbnail_0002-jpg634E996A-24E0-4F03-A901-3B16EB5A30CFZoom_jpg.rf.0ab667600d71e190c566d80e2bd372bc.jpg, 1, 0, 0, 0
942457b85a0729da_jpg.rf.080082688551a6292d919f1aef8bb4c5.jpg, 1, 0, 0, 0
o6ustrlvyu931_jpg.rf.0ab40856231c36ecde46f196c786052a.jpg, 0, 1, 0, 0
carrots_1200x1200_png.rf.0a769e8e1b6b3d5e45d6187fc40a23d2.jpg, 0, 0, 1, 0
6038566225_40f485ed81_jpg.rf.0ad33806cb9ad45120cdc5b75a4540ef.jpg, 0, 0, 1, 0
71SyEI0ufwL-_AC_SX342__jpg.rf.0bda9cb1b1c7e467aed4d880b24199bb.jpg, 0, 0, 1, 0
126769633_74d82bed4b_b_jpg.rf.0b797422e82a7060de737d0ef7bd0219.jpg, 0, 0, 0, 1
dd95ee5a42971197_jpg.rf.09f27790f60b136a9eef956efd96a7fd.jpg, 1, 0, 0, 0
l-red-carrot-white-background-clipp-clipping-path-isolated-picture-130912116_jpg.rf.0a4462cacd040cc23599f63faa5272b5.jpg, 0, 0, 1, 0
9572a27e694b48078377e24360f69419_jpg.rf.0c7f3f4bc71d50bde611ccc51badd0e0.jpg, 0, 0, 1, 0
260821_1_800_jpeg.rf.0813d07d838ebcfe559dee2e8c4aca50.jpg, 0, 1, 0, 0
OIP-BiFm4rpiXYR-rGJqD8lSRQHaJ4_jpg.rf.0bff3f6cc2ee38ff7d3136f7dd745281.jpg, 0, 1, 0, 0
CTIFLE280933423-0020COUV0120IMG_7164_jpg.rf.0a64b6d71b38ad7c8f3ec4bc53d206a0.jpg, 0, 0, 0, 1
naranja_jpg.rf.0e887487e9d59aab22285aeec952f17e.jpg, 0, 0, 0, 1
Image_34_jpg.rf.0bb21a547b721f7db8ee00f7cdf58b5f.jpg, 1, 0, 0, 0
64afa7b88dc8b6ab_jpg.rf.0d3ee942832a2c49974033d7fabdb15e.jpg, 1, 0, 0, 0
green-apple-la_1_jpg.rf.0cfb3448d2eab9ae4f49bc4f74a34497.jpg, 1, 0, 0, 0
ripe-banana-close-crop-1325832_jpg.rf.0f0601bd145b03f5563b35354b21674f.jpg, 0, 1, 0, 0
42b649e7990831a1_jpg.rf.0ef0f6f1f846dced7764795ba6f8d304.jpg, 1, 0, 0, 0
408629d36f2c42f4_jpg.rf.0c98001d90e69d16435008585c6d5dcc.jpg, 1, 0, 0, 0
dd9392a872495f4a_jpg.rf.0f3d03c7b3fae8f0cc7f4e6d7fd14cbe.jpg, 1, 0, 0, 0
banana5_jpg.rf.0bc794d8f65ef86d5d84ed570a133e55.jpg, 0, 1, 0, 0
baby-carrots_png.rf.0ec6518678c0d484d0fc7999ef402d7c.jpg, 0, 0, 1, 0
carrot-one-fresh-long-orange-isolated-white-backgroundn-102742843_jpg.rf.0c536639d9627f6da93ad5a5d760ee7d.jpg, 0, 0, 1, 0
2315f248ea7d97ba_jpg.rf.0cbc8ec69faefbb70cf0ff24bac5411c.jpg, 0, 1, 0, 0
apple-7_jpg.rf.10775fbcef27ab1506d14c8d7be3a276.jpg, 1, 0, 0, 0
apple-270x225_jpg.rf.110d0036ab092d9d616eee40f45bc849.jpg, 1, 0, 0, 0
OIP-6qUfzp5Yk2JH-3ilTFK4ogHaFj_jpg.rf.104d114884eb3295b6b15fbe6fd82ac3.jpg, 0, 0, 0, 1
ming-circle-shape-blue-background-two-bananas-forming-circle-shape-101543188_jpg.rf.0f8cd6d74cae5710c3089cb3a025052a.jpg, 0, 1, 0, 0
OIP-By1bd0PeJKQalnZ16_B09AHaE8_jpg.rf.1036127b27245ae7229285bc5d904cee.jpg, 0, 1, 0, 0
20160109-06_jpg.rf.103e22251c7a4b915a0e20345d5c6b62.jpg, 0, 0, 0, 1
02f205625bd86808e1513716e26006f7_jpg.rf.128a6dfcc20c402add59289fca1e65dd.jpg, 1, 0, 0, 0
PWP33026-RF-PW3837_jpg.rf.1137989a332c15960f96b204d6e380a0.jpg, 0, 1, 0, 0
d6nwa4xpzo751_jpg.rf.0fa8bcadfb5270b1922a105deb2975e1.jpg, 0, 1, 0, 0
C56FB606-0FCA-4899-A514-D35D698FEA72_jpeg.rf.119005c5819a6a46a01258062d595edc.jpg, 1, 0, 0, 0
7110056595_d54a7b6bf9_jpg.rf.108735c24bef750f89e6caefacbf4384.jpg, 0, 0, 0, 1
Image_92_png.rf.10ec9c652c4150d8ffab021b4de2a536.jpg, 1, 0, 0, 0
04ba92ddbf968f2e_jpg.rf.10ffa662450716c00692703afa9ef083.jpg, 0, 1, 0, 0
fruit-orange-wallpapers-1680x1050_jpg.rf.13343f071050aa9fc7d533642b0a71e8.jpg, 0, 0, 0, 1
5085751_s_jpg.rf.1208ecea435e626883e39e267818f1e0.jpg, 0, 0, 0, 1
image6_jpeg.rf.0d60b0bdfdedfd5cf351af1960b3184c.jpg, 0, 0, 0, 1
1f6d988050400952_jpg.rf.13669eef582e845347e1bbac27da202f.jpg, 1, 0, 0, 0
82c6431f2a0503ae_jpg.rf.12faedcf05a76c0dccbfe350e2b936bd.jpg, 0, 1, 0, 0
99543033c6fdfb065cf2258b656eb83d--gif-sons_jpg.rf.13584c58cbae2bac654847dd4cba420c.jpg, 0, 1, 0, 0
OIP-cD_tisn5Ax7JZORJ_vWzqAHaC__jpg.rf.0b51bb76622ca0455559d47e378a55b8.jpg, 0, 0, 1, 0
DSC03603-JPG_jpg.rf.141bdc1a472bcee09cdd7f4fa75f742d.jpg, 0, 1, 0, 0
OIP-a3AtT5rKdAxaHpv3n5hr_wHaEo_jpg.rf.11514a071a27832725ffd0c7788c9e8e.jpg, 0, 1, 0, 0
OIP-Ge4MrXh9GR_Vs7XLkmhHlQAAAA_jpg.rf.120805ec5098e89b04ff4e5780aa45c7.jpg, 0, 0, 1, 0
OIP-ZVcLG9H_wzfSY6FJ7N4wnAHaGL_jpg.rf.141909663c08052dd461bc4349082189.jpg, 0, 1, 0, 0
OIP-LvngWQHD24cHJUPfEt57xgHaE8_jpg.rf.13d6c5f97f6712bf32fcdc1a17dfaad5.jpg, 0, 0, 0, 1
deko_mohren_11cm_12st_71273a_jpg.rf.a548981d14c9a84bde696361b3fbd257.jpg, 0, 0, 1, 0
OIP-W-mKL2TBXfuCih4kN3uBiwHaF7_jpg.rf.a5a42988e6a28bde4ebd7b7e0602c45a.jpg, 0, 0, 1, 0
09ed54b36eaa5316_jpg.rf.a5c19f0307fec3a8b561c67f167ab7c1.jpg, 1, 0, 0, 0
OIP-JSm_Y67HGKtlcNR5pODbGwAAAA_jpg.rf.a61b5e928721ef175800e08f81cd1e99.jpg, 0, 0, 0, 1
OIP-NK45EkPzy0ULDfLrMd4BjgHaHM_jpg.rf.a66d19389e6f90d6fe9964e7a9152684.jpg, 0, 0, 0, 1
OIP-3_3WAB5S_aIXSjUFsyVloAHaHa_jpg.rf.a66d83f1347ab6b2a63d6e189883e93a.jpg, 0, 0, 0, 1
one-banana-wallpapers-1440x900_jpg.rf.a762cfc979ab32362e2e4cacf532da57.jpg, 0, 1, 0, 0
58eedf4466c63862_jpg.rf.a7af90ffc9f696c3efc00f26a7930de4.jpg, 0, 1, 0, 0
1328042600-picture_3_png.rf.a7fe61f6d58b28752fa9336321ad46c4.jpg, 0, 1, 0, 0
OIP-u_p5U9itlT0nGKTUQwPrOQHaGL_jpg.rf.a857a32dddaf890c079e5674b8d5f8df.jpg, 0, 1, 0, 0
Image_72_jpg.rf.a86fe6461c151f90106a395f67a582c1.jpg, 0, 1, 0, 0
3e810338e95a9cee_jpg.rf.a8acb57f956fd7304884730bad42cf53.jpg, 1, 0, 0, 0
dca476208b204135c27d6dc789f64ccd_jpg.rf.aae3a6bc07483345e74d4fd40ca177e9.jpg, 0, 1, 0, 0
87ec84c4-a788-469a-a547-cb7b11d15718_1-3551ffde48430877323da7242252c3bd_jpeg.rf.a8d3284ddd3425ee7522a9c00bc5d985.jpg, 1, 0, 0, 0
OIP-aRyRfYfgnfBjUPeLoWCYBQHaHa_jpg.rf.aa2013a5a05278cf597b017f01c9b714.jpg, 0, 0, 1, 0
OIP-SVYiGHKhhBOM9YNGXFsYqAHaHa_jpg.rf.aa0d39da9c2dc0633fc54ceeb5012574.jpg, 0, 1, 0, 0
OIP-mEMOnZ9cghQUP_JpTyldSQHaFj_jpg.rf.ac15971708accb89509a69590f72002f.jpg, 0, 0, 0, 1
3f0a4343472a25db_jpg.rf.aa0d63a025e085e3d226bce1acea23ee.jpg, 0, 1, 0, 0
OIP-y6uCQw8FRLgnslU8juqXxAHaD8_jpg.rf.aae908229f340b84957cb58e20a9f795.jpg, 0, 1, 0, 0
carrot_transparente_png.rf.ab8f337ad504417d217c3e5ab43e8380.jpg, 0, 0, 1, 0
OIP-z9Kg-3lOYLl1BR1g_wdfjgHaFj_jpg.rf.aacfdb8cba6c8da1c6886173e03efd66.jpg, 0, 0, 0, 1
200562_jpg.rf.ac9657dfcc24b6a75af11d364d4c2fe8.jpg, 0, 0, 0, 1
OIP-lBVqtx4h8YBMnL2oiySvigHaE7_jpg.rf.aa4cb5226e6f74e4677b2897988ca211.jpg, 0, 0, 1, 0
OIP-9Z56hO9IUvA061-aUACu5QHaE6_jpg.rf.ad60a22033c98b0c1a9bd1900a259862.jpg, 0, 0, 1, 0
banana_1_jenny_georgieva_jpg.rf.ace977f168c04f56f01a511a43834fba.jpg, 0, 1, 0, 0
h-orange-with-water-droplets-white-background-clipping-path-photo_50039-1315_jpg.rf.ad7a082a47822881cffdfcfbe966f9ca.jpg, 0, 0, 0, 1
580747daN6bba4202_jpg.rf.ad6574c79ec0b4b8b6e51216dd47ab09.jpg, 0, 0, 1, 0
OIP-7A794DRBM5rHiVlatRjQfAHaFC_jpg.rf.af1f4b6ad8a956a61e42583ac11bac0f.jpg, 1, 0, 0, 0
OIP-0vurcqLGMEQiykyeC7gNAwHaE8_jpg.rf.af3e176d9f296b02f8e928a43136118c.jpg, 0, 0, 1, 0
OIP-wpItZv9Ki7ApDR56VGg2KwHaHa_jpg.rf.adab58921dff33f8e78319befb0ec032.jpg, 0, 1, 0, 0
JA1_jpg.rf.b0743753703d4ff5adf6d4ab2ec1ad26.jpg, 0, 0, 0, 1
carrot-transparent-background-22_png.rf.acaedf317693c1fa0c1855b000351ea8.jpg, 0, 0, 1, 0
OIP-52Fd5xXaqjgb78iUx5ZIngHaFe_jpg.rf.af7038069609a39149ca39b0a073b0b3.jpg, 0, 1, 0, 0
018257a792aa90e6_jpg.rf.af5478a16f7f5785ba867cc4b6147675.jpg, 1, 0, 0, 0
OIP-k8z7AQCkz9olxQoPRiihkQAAAA_jpg.rf.acbb4bbbe50a959e872cda242de4bc5b.jpg, 0, 0, 0, 1
10048219336_5e859656b4_n_jpg.rf.b0a28a2f699c07cbf9acc1278ada1b87.jpg, 1, 0, 0, 0
OIP-hsNosBll2eoMuRnzpR-_qgHaEe_jpg.rf.af469c8a3988fc466ff42155f96fb019.jpg, 0, 0, 1, 0
OIP-8i56kHaCGjiZweR9pZxh8AHaE8_jpg.rf.ad437912a357d8ad27448afc761802d9.jpg, 0, 0, 0, 1
OIP-skrTrboyRW4RyP98gYJvjQHaE7_jpg.rf.af2ec577fdfadec0114bde2a2bfef1f8.jpg, 0, 0, 0, 1
OIP-SyFwAfQImgwwBX4K0eiD3QHaGy_jpg.rf.ae755024dc77a901a6a1b9fc0421f00b.jpg, 0, 0, 0, 1
625c494898413ba-JPG_jpg.rf.b055c5debd9e3509deb4c3b7785073eb.jpg, 0, 0, 1, 0
4d9406_816fed9cbe7f4e7492a88d8a8cf107a3_jpg.rf.b03de64e4ed1fb2a2afbfacaec42ffa9.jpg, 0, 0, 0, 1
14c65bcf10226bec9ab80009a24b7b77_jpg.rf.af7280aacb3f61f2fc5dc78e6ff7fea5.jpg, 0, 0, 0, 1
20140515220-JPG_jpg.rf.ad333b7e2d9fbc7420150bf289c21bd0.jpg, 0, 0, 1, 0
543693efc4180_jpg.rf.aeead7ef1d9834272f55e60050e7c8a4.jpg, 1, 0, 0, 0
OIP-CAQV6IUihWN2P_a5OgmBhgAAAA_jpg.rf.b2c02e7788a32456230bda979e52ee9a.jpg, 0, 1, 0, 0
OIP-YfaBqeoYbXTnyUfzYsaOIAHaE7_jpg.rf.b1ce4dfe75454af04bf60e8fd12d5178.jpg, 0, 0, 1, 0
OIP-72Tatsk2pmAPBkBgebdBUwAAAA_jpg.rf.b14e58eee8ac5b9fc8dfa918f4c2722a.jpg, 0, 0, 1, 0
carrot02-400x267_jpg.rf.b3aa71ed13a1d4ac9403d3fdd937d318.jpg, 0, 0, 1, 0
1290150273_jpg.rf.b43cff7d584d25a206cf01bfb3936bcb.jpg, 0, 0, 0, 1
rsz_how_to_draw_a_banana_jpg.rf.b39692f78ea21fd5eb03c01e73396e9c.jpg, 0, 1, 0, 0
91fdb8085915c0da_jpg.rf.ad23eb9c1be3d6985e421ace1f31528e.jpg, 1, 0, 0, 0
CpbMY3XWEAEmcqz_jpg.rf.b37d3f2f8cbed0a6c268ce326a6dd606.jpg, 0, 1, 0, 0
fotolia_3206348_XS_jpg.rf.b3269e8c07b98b68b59621d12306007f.jpg, 0, 0, 0, 1
apple5_jpg.rf.b61a35706b2f8cbbf9facb21016c965a.jpg, 1, 0, 0, 0
iStock_000004285235XSmall_jpg.rf.b648d94b640b95cafefa41e7129955e9.jpg, 0, 0, 1, 0
OIP--WTTDyP5g00eYTtzIdTpVQHaEK_jpg.rf.b0d3fc5dcd71c9116e74656e9a3cf239.jpg, 0, 0, 0, 1
OIP-zH0wLfpHzencJzYrKnaRbQHaEc_jpg.rf.b51d31763b86cbc9d50430e37aa90e85.jpg, 0, 1, 0, 0
207ba8d2289b78a5_jpg.rf.b5a7b1e84b25a34cdf60e135dfd7898c.jpg, 0, 0, 0, 1
2df265ce586727d4_jpg.rf.b455a89a99797c59ea03fe71063b6209.jpg, 1, 0, 0, 0
apple2_jpg.rf.b43a0c6f1d767aec2170d055124d5281.jpg, 1, 0, 0, 0
7e3d22d4fa9e1b8619dc6c3419eb8a21-300x241_jpg.rf.b4d978e7f249df29dbb93c966fd38429.jpg, 0, 0, 0, 1
A5C0A5A4A5C0A5A4-1_jpg.rf.b74e994e843e7693424a6182e286b8ca.jpg, 0, 0, 0, 1
720X720-729de6002fc720021507bce3c9fe5ea951e25d06_png.rf.b65855a991194f670415da7b4f45e3ab.jpg, 0, 1, 0, 0
6ed98912547da566_jpg.rf.b7a14f4220db956322ad433e3c905c1f.jpg, 1, 0, 0, 0
Image_86_jpg.rf.b4b16d90a51dd2c9dd6d4fd80ac95911.jpg, 1, 0, 0, 0
cdsIMG_4550-JPG_jpg.rf.b5f115cfd786221736b535fdcfac7a6b.jpg, 0, 1, 0, 0
1_jpg.rf.b6cf040330b8df417ae0f2f1068338cf.jpg, 0, 1, 0, 0
0a7e071b30e23d13_jpg.rf.b734daf90cd6830d77af126f8d9b7d03.jpg, 0, 1, 0, 0
OIP-kcVYQCIrivjJXhkivEZW3wHaE8_jpg.rf.b46510c363c263571eefeeb1320f5866.jpg, 0, 0, 0, 1
OIP-oo4CjtdajDeHYovWYCExgAHaEK_jpg.rf.b85394bd9520fb8f6827ef5c7340243b.jpg, 0, 1, 0, 0
LN_088626_BP_11_jpg.rf.b65274d856b8e0976fa49a19f9573d09.jpg, 1, 0, 0, 0
apple-mcintosh-bailey_jpg.rf.b7464262432bb5a721a4c3e88e5fb779.jpg, 1, 0, 0, 0
OIP-w1h4g_bI1iDWSYbZEbrpRwHaGT_jpg.rf.b884ea3394755e72c15faf5bd9a9358b.jpg, 1, 0, 0, 0
cameo-400x400_png.rf.b6d9717085153f2e7acca707895973fa.jpg, 1, 0, 0, 0
banana-fruit-food-southern-fruits-preview_jpg.rf.b8d5197a08c7d4320f7d0fc12623e753.jpg, 0, 1, 0, 0
DSCF4324_jpg.rf.b7ccae369e6425015ea6d0ffdbd7630b.jpg, 0, 0, 0, 1
single-fresh-carrot-white-background-isolated-74827028_jpg.rf.b8f2266fc8375064c3d86453e5c5798b.jpg, 0, 0, 1, 0
OIP-RdWn819aoMNhEuot3uDejQHaFj_jpg.rf.b9d4d80c42481c9be33575148ca44da7.jpg, 0, 1, 0, 0
OIP-VbHl91etGRKUiZB7SRK2igHaKW_jpg.rf.baceb7b0a117cd6b3bf975305ceaac3d.jpg, 0, 0, 1, 0
1651579970_jpg.rf.ba2aa043298dc0ca575c8574b47569ba.jpg, 1, 0, 0, 0
5637028894_d9f4c95bdc_n_jpg.rf.ba8e197dfec0e606f6f66da85c2f0cda.jpg, 1, 0, 0, 0
OIP-dCqaVCl19_s2d1_UP6_kSAHaFW_jpg.rf.b9a4570335f58cf6d95accfd057548f8.jpg, 0, 0, 1, 0
OIP-HzC_WCcR3MDM5SVF1qkbzAHaE6_jpg.rf.ba67dd5dfc6528e2bf802ad207d3eab6.jpg, 0, 0, 0, 1
6135860355_840aac6dec_b_jpg.rf.b9257e5a5833125a5edc518bae455d71.jpg, 0, 0, 1, 0
3_2_jpg.rf.b9be6c5757cebcab730e125246c1fb25.jpg, 0, 0, 0, 1
OIP-Zfv4j6BVChvq7cG6mOaPPwHaFc_jpg.rf.bb6787b427c0a421ead8f1046d8dd07c.jpg, 0, 0, 1, 0
best-orange-citrics-wallpaper_jpg.rf.b59092e3cbee34ba98c639a9b7e229f7.jpg, 0, 0, 0, 1
OIP-easpruOYSPLaXB7xCzSHCAHaKD_jpg.rf.bb4368dd7b12393c16f2d896defcde9e.jpg, 0, 0, 1, 0
OIP-Y1w09B4ronZN20IW1wTh9AAAAA_jpg.rf.bb11941d8caf6f0e96afcb97db8b3ea2.jpg, 0, 1, 0, 0
OIP-bn2VdbrauzAWfvLLvdGd6AHaE7_jpg.rf.ba480d974307db73f6b5c65be57c4e71.jpg, 0, 0, 0, 1
OIP-WNgkZ4BhupjcAThXydDTmwHaE8_jpg.rf.b982901ca87293f51a0e20b460dfb06e.jpg, 0, 1, 0, 0
OIP-Ulvz2bKiTTsqLUxT8iPaFAHaHW_jpg.rf.ba7c0a5976ac1a1fa94f6b3b3f64d059.jpg, 0, 0, 0, 1
Image_3_jpg.rf.bba556f2fd241b78e760432c1ca6c3c1.jpg, 0, 1, 0, 0
36f70fa25ed30ab7_jpg.rf.bbd9ab34db69aa004f76234839ac2965.jpg, 0, 1, 0, 0
buah2Boren_jpg.rf.b7df50ed0e5817cb44a0662ea4b22e8e.jpg, 0, 0, 0, 1
apple-apples-fruit_jpg.rf.bc1c2567f1fbf8229e7c1867a2da730c.jpg, 1, 0, 0, 0
146521-1495727256_jpg.rf.bcc1524913ab95ec4dbd47e6bdf84f53.jpg, 0, 1, 0, 0
201108040307200387tKP2R_priv_jpg.rf.bb50b3d904a8fad408e974f8b80dbc03.jpg, 0, 0, 0, 1
5e99f2379bbfbecd_jpg.rf.bbcfe316e2688c15c56d7625025fc504.jpg, 0, 0, 1, 0
